#! FIELDS phi psi file.free der_phi der_psi
#! SET min_phi -pi
#! SET max_phi pi
#! SET nbins_phi  65
#! SET periodic_phi true
#! SET min_psi -pi
#! SET max_psi pi
#! SET nbins_psi  35
#! SET periodic_psi true
   -3.141592654   -3.141592654   19.159358163  -50.431035585   11.337223251
   -3.044928264   -3.141592654   14.384280520  -47.397589295   13.246121615
   -2.948263875   -3.141592654   10.168360031  -39.037344417   14.820537307
   -2.851599486   -3.141592654    6.955471448  -27.009421163   16.141675088
   -2.754935096   -3.141592654    4.982483164  -13.853490256   17.352503732
   -2.658270707   -3.141592654    4.226148167   -2.226556769   18.558666602
   -2.561606318   -3.141592654    4.441563985    6.046389760   19.763158638
   -2.464941928   -3.141592654    5.271749494   10.557974353   20.877754657
   -2.368277539   -3.141592654    6.393258598   12.331923561   21.786369934
   -2.271613150   -3.141592654    7.621911030   13.072691070   22.415851250
   -2.174948760   -3.141592654    8.931810168   14.147284605   22.762048291
   -2.078284371   -3.141592654   10.380084251   15.835781917   22.884809943
   -1.981619981   -3.141592654   11.995706219   17.477241367   22.894564990
   -1.884955592   -3.141592654   13.726639256   18.011159356   22.932892672
   -1.788291203   -3.141592654   15.432901870   16.967439266   23.173658734
   -1.691626813   -3.141592654   16.969135529   14.608353017   23.757143290
   -1.594962424   -3.141592654   18.250381385   11.864896440   24.728826147
   -1.498298035   -3.141592654   19.296786202    9.926568325   25.975231675
   -1.401633645   -3.141592654   20.233661724    9.753574980   27.188144603
   -1.304969256   -3.141592654   21.252334569   11.585891804   27.947944007
   -1.208304867   -3.141592654   22.525979077   14.871357291   27.844482257
   -1.111640477   -3.141592654   24.139391418   18.390783899   26.637640428
   -1.014976088   -3.141592654   26.052130506   20.860361851   24.340204097
   -0.918311699   -3.141592654   28.121300102   21.575056607   21.199991224
   -0.821647309   -3.141592654   30.171964384   20.561025872   17.589385803
   -0.724982920   -3.141592654   32.059940448   18.299814640   13.882068706
   -0.628318531   -3.141592654   33.693173162   15.376225783   10.395232487
