#! FIELDS phi psi file.free der_phi der_psi
#! SET min_phi -pi
#! SET max_phi pi
#! SET nbins_phi  65
#! SET periodic_phi true
#! SET min_psi -pi
#! SET max_psi pi
#! SET nbins_psi  35
#! SET periodic_psi true
   -3.141592654   -3.141592654   16.904468298  -46.430016989   17.020711670
   -3.044928264   -3.141592654   12.767245416  -39.048102982   16.644599884
   -2.948263875   -3.141592654    9.373912296  -31.046235036   16.300338798
   -2.851599486   -3.141592654    6.785297797  -22.469622872   16.164326860
   -2.754935096   -3.141592654    5.043649224  -13.573791290   16.379123201
   -2.658270707   -3.141592654    4.151467305   -5.017280870   16.968435159
   -2.561606318   -3.141592654    4.038668603    2.373629095   17.825982961
   -2.464941928   -3.141592654    4.552986982    7.842502455   18.760755070
   -2.368277539   -3.141592654    5.487066199   11.026920451   19.617716451
   -2.271613150   -3.141592654    6.628709758   12.242158523   20.347567572
   -2.174948760   -3.141592654    7.822962262   12.272444722   20.998976915
   -2.078284371   -3.141592654    8.997547556   11.853232170   21.637012664
   -1.981619981   -3.141592654   10.124344893   11.352580788   22.293856152
   -1.884955592   -3.141592654   11.192269254   10.511785684   22.942061164
   -1.788291203   -3.141592654   12.157082303    9.251930811   23.593512612
   -1.691626813   -3.141592654   12.985867581    7.800342912   24.351502840
   -1.594962424   -3.141592654   13.699194438    6.990611515   25.441060690
   -1.498298035   -3.141592654   14.414797818    8.062681885   27.137727842
   -1.401633645   -3.141592654   15.369435280   12.104051480   29.636744425
   -1.304969256   -3.141592654   16.878633907   19.500333128   32.972635109
   -1.208304867   -3.141592654   19.244436278   29.648778466   36.961828552
   -1.111640477   -3.141592654   22.662929322   41.001412970   41.239761939
   -1.014976088   -3.141592654   27.164317149   51.768348156   45.307701123
   -0.918311699   -3.141592654   32.627753082   60.726770629   48.625321447
   -0.821647309   -3.141592654   38.844962252   67.349194770   50.668427640
   -0.724982920   -3.141592654   45.573735156   71.249203790   51.024370091
   -0.628318531   -3.141592654   52.525669996   71.854086473   49.476694567
   -0.531654141   -3.141592654   59.349623111   68.503516236   46.064624137
   -0.434989752   -3.141592654   65.647785201   61.003170863   41.090535764
   -0.338325363   -3.141592654   71.042275755   50.029097806   35.034131693
   -0.241660973   -3.141592654   75.257494528   36.830474219   28.364908554
   -0.144996584   -3.141592654   78.144673798   22.725376134   21.402324999
   -0.048332195   -3.141592654   79.657423933    8.447093511   14.243307655
    0.048332195   -3.141592654   79.783602470   -5.994632390    6.879828997
    0.144996584   -3.141592654   78.491767321  -20.872402191   -0.641926325
    0.241660973   -3.141592654   75.742243758  -36.098824622   -8.083646563
    0.338325363   -3.141592654   71.539357509  -50.718932859  -14.988238118
    0.434989752   -3.141592654   66.023787953  -62.859349280  -20.779401114
