#! FIELDS phi file.free der_phi
#! SET min_phi -pi
#! SET max_phi pi
#! SET nbins_phi  65
#! SET periodic_phi true
   -3.141592654   15.066954574  -50.254461399
   -3.044928264   10.617980885  -41.583960675
   -2.948263875    7.061675628  -31.899523522
   -2.851599486    4.454129764  -22.150493704
   -2.754935096    2.749455326  -13.405593461
   -2.658270707    1.809070236   -6.399261855
   -2.561606318    1.453125531   -1.290317280
   -2.464941928    1.516046027    2.285585571
   -2.368277539    1.875737602    4.965676035
   -2.271613150    2.458283699    6.856318440
   -2.174948760    3.168563692    7.461753115
   -2.078284371    3.846086310    6.035430175
   -1.981619981    4.274005647    2.288341859
   -1.884955592    4.250304550   -3.040877347
   -1.788291203    3.696151951   -8.427937674
   -1.691626813    2.697322666  -11.942366108
   -1.594962424    1.508617628  -12.168577595
   -1.498298035    0.487056579   -8.476206401
   -1.401633645    0.000000000   -1.265095421
   -1.304969256    0.325775112    8.038941125
   -1.208304867    1.575388959   17.544185649
   -1.111640477    3.690217076   25.740099342
   -1.014976088    6.510461704   32.141393307
   -0.918311699    9.868091664   36.942470368
   -0.821647309   13.622817640   40.373762271
   -0.724982920   17.636717956   42.217843504
   -0.628318531   21.734117055   42.035783094
   -0.531654141   25.707234236   39.657562189
   -0.434989752   29.352875490   35.364608134
   -0.338325363   32.505683648   29.477537341
   -0.241660973   35.021330620   22.114915218
   -0.144996584   36.749846574   13.262341263
   -0.048332195   37.550836730    3.001973629
    0.048332195   37.316464538   -8.081152102
    0.144996584   36.009137803  -19.021789549
    0.241660973   33.689274191  -28.822516517
    0.338325363   30.510586135  -36.671020026
    0.434989752   26.698785402  -41.860089229
    0.531654141   22.533090338  -43.850027092
    0.628318531   18.336112585  -42.525599571
    0.724982920   14.426866528  -37.942151104
    0.821647309   11.110114350  -30.317559947
    0.918311699    8.667071011  -19.890677828
    1.014976088    7.350809672   -7.083457895
    1.111640477    7.366248851    7.497983856
    1.208304867    8.848625027   23.224630894
    1.304969256   11.874823953   39.266148866
    1.401633645   16.432940843   54.686438337
    1.498298035   22.389670071   67.927928341
    1.594962424   29.433658340   76.854008700
    1.691626813   37.059288451   79.620452988
    1.788291203   44.623573378   75.605221179
    1.884955592   51.492071734   65.473222792
    1.981619981   57.140592918   50.626496569
    2.078284371   61.181952452   32.345707041
    2.174948760   63.335265881   11.733532068
    2.271613150   63.426828898  -10.013697699
    2.368277539   61.434349026  -31.048490805
    2.464941928   57.538933418  -48.940076605
    2.561606318   52.151625297  -61.666153160
    2.658270707   45.823822545  -68.368583319
    2.754935096   39.114083535  -69.792601007
    2.851599486   32.455390857  -67.566549688
    2.948263875   26.122623638  -63.206974304
    3.044928264   20.283221404  -57.454418908
