#! FIELDS phi file.free der_phi
#! SET min_phi -pi
#! SET max_phi pi
#! SET nbins_phi  65
#! SET periodic_phi true
   -3.141592654   14.038267960  -47.888355181
   -3.044928264    9.814981709  -39.347007702
   -2.948263875    6.449808940  -30.235822481
   -2.851599486    3.964445543  -21.272413521
   -2.754935096    2.304234918  -13.308398145
   -2.658270707    1.342695127   -6.867591771
   -2.561606318    0.927209627   -1.963341803
   -2.464941928    0.927884795    1.745092495
   -2.368277539    1.249482259    4.744097945
   -2.271613150    1.825173153    6.935319184
   -2.174948760    2.548966406    7.657994124
   -2.078284371    3.242237050    6.169832618
   -1.981619981    3.678004745    2.351209786
   -1.884955592    3.662699158   -2.856482641
   -1.788291203    3.141613238   -7.858813542
   -1.691626813    2.223035137  -10.818322293
   -1.594962424    1.167309642  -10.544492965
   -1.498298035    0.314948095   -6.632181815
   -1.401633645    0.000000000    0.403824346
   -1.304969256    0.462461066    9.176372421
   -1.208304867    1.786143240   17.941675757
   -1.111640477    3.902805357   25.428027409
   -1.014976088    6.666469051   31.366472192
   -0.918311699    9.942360563   36.128389645
   -0.821647309   13.633410535   39.964353819
   -0.724982920   17.638456242   42.497008692
   -0.628318531   21.796013954   42.998991966
   -0.531654141   25.883413913   41.015993727
   -0.434989752   29.661758669   36.708498659
   -0.338325363   32.929230010   30.497010281
   -0.241660973   35.521354303   22.705349928
   -0.144996584   37.286994626   13.479735294
   -0.048332195   38.092291563    2.909536804
    0.048332195   37.832937661   -8.481941595
    0.144996584   36.471043901  -19.705485794
    0.241660973   34.076165541  -29.625861052
    0.338325363   30.824578787  -37.308333659
    0.434989752   26.968085409  -42.105431000
    0.531654141   22.796528926  -43.716118737
    0.628318531   18.621754698  -42.213812439
    0.724982920   14.742842779  -37.621795227
    0.821647309   11.456506620  -29.951030977
    0.918311699    9.056439422  -19.319867922
    1.014976088    7.809766079   -6.178839967
    1.111640477    7.924334207    8.639637070
    1.208304867    9.516031557   24.312068961
    1.304969256   12.630399732   39.997520391
    1.401633645   17.233478520   54.916638165
    1.498298035   23.189960114   67.738537039
    1.594962424   30.200746664   76.391210007
    1.691626813   37.765718073   78.834088875
    1.788291203   45.224447133   74.167434538
    1.884955592   51.906698330   63.054033475
    1.981619981   57.271873678   47.257164384
    2.078284371   60.961811672   28.602943911
    2.174948760   62.767238783    8.425400391
    2.271613150   62.582316850  -12.351163045
    2.368277539   60.409220334  -32.473820321
    2.464941928   56.400709005  -49.919730149
    2.561606318   50.920768688  -62.625493751
    2.658270707   44.496213314  -69.350153651
    2.754935096   37.701943945  -70.458278915
    2.851599486   31.011572006  -67.468767352
    2.948263875   24.734786176  -62.114864718
    3.044928264   19.043091082  -55.500846510
