#! FIELDS phi file.free der_phi
#! SET min_phi -pi
#! SET max_phi pi
#! SET nbins_phi  65
#! SET periodic_phi true
   -3.141592654   15.624514610  -51.830299090
   -3.044928264   11.009533403  -43.321674808
   -2.948263875    7.297245093  -33.278736182
   -2.851599486    4.587803682  -22.790240038
   -2.754935096    2.857220710  -13.287552314
   -2.658270707    1.945971111   -5.972960360
   -2.561606318    1.614713555   -1.270958116
   -2.464941928    1.632052892    1.340552409
   -2.368277539    1.846988224    3.015944392
   -2.271613150    2.211098546    4.466111980
   -2.174948760    2.700747573    5.494012902
   -2.078284371    3.236156244    5.223391575
   -1.981619981    3.653709497    2.941833849
   -1.884955592    3.754701855   -1.132966957
   -1.788291203    3.416523397   -5.959765165
   -1.691626813    2.642473473   -9.861367976
   -1.594962424    1.599333265  -11.290957830
   -1.498298035    0.589892863   -9.019371964
   -1.401633645    0.000000000   -2.621661051
   -1.304969256    0.201002478    7.104933139
   -1.208304867    1.429946446   18.268659351
   -1.111640477    3.720178175   28.718351091
   -1.014976088    6.921639398   36.959309336
   -0.918311699   10.786972783   42.455506070
   -0.821647309   15.051320181   45.257159919
   -0.724982920   19.461624153   45.470899689
   -0.628318531   23.770944224   43.181504619
   -0.531654141   27.748506806   38.697251602
   -0.434989752   31.210483140   32.675215239
   -0.338325363   34.046914757   25.848103651
   -0.241660973   36.207284013   18.643012264
   -0.144996584   37.651553347   11.068358958
   -0.048332195   38.328085667    2.710729721
    0.048332195   38.151993668   -6.618774577
    0.144996584   37.037775546  -16.586824746
    0.241660973   34.962105465  -26.244621062
    0.338325363   32.018930937  -34.338281334
    0.434989752   28.422212401  -39.632350078
    0.531654141   24.473189875  -41.527090612
    0.628318531   20.501597742  -40.173082443
    0.724982920   16.801921822  -35.991750933
    0.821647309   13.636234593  -29.108452579
    0.918311699   11.272892708  -19.319030666
    1.014976088   10.002436019   -6.516956488
    1.111640477   10.099446999    8.768611168
    1.208304867   11.745907876   25.348028371
    1.304969256   14.988302479   41.485633869
    1.401633645   19.700898595   55.461780361
    1.498298035   25.591347283   65.589200439
    1.594962424   32.209902008   70.316326597
    1.691626813   38.988327864   68.763370198
    1.788291203   45.321539966   61.276736709
    1.884955592   50.700907224   49.412498845
    1.981619981   54.806522709   35.265968681
    2.078284371   57.506552722   20.496673896
    2.174948760   58.785047707    5.874058165
    2.271613150   58.656019129   -8.595895906
    2.368277539   57.132410922  -22.972740261
    2.464941928   54.242334342  -36.690517703
    2.561606318   50.101754552  -48.631324508
    2.658270707   44.944370827  -57.508870566
    2.754935096   39.108127579  -62.647289220
    2.851599486   32.954478807  -64.079007892
    2.948263875   26.816799367  -62.431364523
    3.044928264   20.963787442  -58.258973753
