#! FIELDS phi file.free der_phi
#! SET min_phi -pi
#! SET max_phi pi
#! SET nbins_phi  65
#! SET periodic_phi true
   -3.141592654   15.025026362  -50.431301343
   -3.044928264   10.548811181  -41.932415999
   -2.948263875    6.959116125  -32.230919421
   -2.851599486    4.324775308  -22.374033643
   -2.754935096    2.605492800  -13.489990267
   -2.658270707    1.664695006   -6.344953055
   -2.561606318    1.319908561   -1.141973269
   -2.464941928    1.397440724    2.403626003
   -2.368277539    1.760984370    4.902173187
   -2.271613150    2.325562052    6.541882475
   -2.174948760    2.997107169    6.999079010
   -2.078284371    3.633013755    5.674262185
   -1.981619981    4.042273023    2.289584335
   -1.884955592    4.041394226   -2.582353389
   -1.788291203    3.549136288   -7.659083172
   -1.691626813    2.627538514  -11.178577303
   -1.594962424    1.499790378  -11.716692083
   -1.498298035    0.501800149   -8.454225662
   -1.401633645    0.000000000   -1.570411371
   -1.304969256    0.289191589    7.611217882
   -1.208304867    1.498873133   17.158356497
   -1.111640477    3.581435806   25.450277685
   -1.014976088    6.378565669   31.939609047
   -0.918311699    9.721514596   36.834062127
   -0.821647309   13.471978422   40.390559939
   -0.724982920   17.494637469   42.365117764
   -0.628318531   21.610416459   42.236009247
   -0.531654141   25.598876865   39.733441031
   -0.434989752   29.237692074   35.110136673
   -0.338325363   32.345029680   28.777384812
   -0.241660973   34.773744261   21.037676241
   -0.144996584   36.390009096   12.057880583
   -0.048332195   37.082222693    1.999880870
    0.048332195   36.771666418   -8.638850000
    0.144996584   35.435093938  -19.088929016
    0.241660973   33.127173849  -28.555766938
    0.338325363   29.980193817  -36.338862177
    0.434989752   26.194023273  -41.702602982
    0.531654141   22.030729256  -43.963938933
    0.628318531   17.812797126  -42.826690955
    0.724982920   13.874703651  -38.205375856
    0.821647309   10.543226757  -30.341151325
    0.918311699    8.112533503  -19.631434310
    1.014976088    6.829266602   -6.721897290
    1.111640477    6.872413116    7.640495480
    1.208304867    8.345893411   22.842121833
    1.304969256   11.303995229   38.232857117
    1.401633645   15.735202855   53.134784475
    1.498298035   21.533174191   66.272564889
    1.594962424   28.435282643   75.656989983
    1.691626813   35.988549846   79.376114286
    1.788291203   43.584034780   76.475866764
    1.884955592   50.580736925   67.153785011
    1.981619981   56.404353229   52.423271015
    2.078284371   60.593837767   33.491526237
    2.174948760   62.807231715   11.794743007
    2.271613150   62.856941663  -10.868501811
    2.368277539   60.765125126  -32.115965443
    2.464941928   56.791429730  -49.377522601
    2.561606318   51.414695439  -60.985326105
    2.658270707   45.204455040  -66.696142014
    2.754935096   38.681233413  -67.740432871
    2.851599486   32.211423458  -65.827859654
    2.948263875   26.014095152  -62.184906739
    3.044928264   20.237707363  -57.161989066
