#! FIELDS phi file.free der_phi
#! SET min_phi -pi
#! SET max_phi pi
#! SET nbins_phi  65
#! SET periodic_phi true
   -3.141592654   14.729094633  -50.616081353
   -3.044928264   10.251272425  -41.795975568
   -2.948263875    6.685720428  -31.869229002
   -2.851599486    4.092788950  -21.888989771
   -2.754935096    2.420878757  -13.005872923
   -2.658270707    1.520832344   -5.982270330
   -2.561606318    1.203134749   -0.918607965
   -2.464941928    1.300330534    2.635338877
   -2.368277539    1.695789144    5.371389803
   -2.271613150    2.322765740    7.376434597
   -2.174948760    3.088189498    8.072611315
   -2.078284371    3.825129956    6.634976702
   -1.981619981    4.305038665    2.745475017
   -1.884955592    4.314565746   -2.818853297
   -1.788291203    3.769436266   -8.457601839
   -1.691626813    2.757769368  -12.160926019
   -1.594962424    1.543620568  -12.451959348
   -1.498298035    0.497377983   -8.676960974
   -1.401633645    0.000000000   -1.259556450
   -1.304969256    0.338606300    8.302578500
   -1.208304867    1.624842663   18.024954767
   -1.111640477    3.792297118   26.327829166
   -1.014976088    6.669361315   32.711825476
   -0.918311699   10.077316202   37.405807966
   -0.821647309   13.868989252   40.669377909
   -0.724982920   17.900839446   42.283662139
   -0.628318531   21.989869951   41.782569566
   -0.531654141   25.919742738   39.010995695
   -0.434989752   29.483837599   34.340108713
   -0.338325363   32.524863292   28.227802625
   -0.241660973   34.918444750   20.882321309
   -0.144996584   36.537739051   12.265629477
   -0.048332195   37.258446276    2.348464670
    0.048332195   36.977652290   -8.390156558
    0.144996584   35.655670193  -19.015216019
    0.241660973   33.351096224  -28.510243135
    0.338325363   30.217084971  -36.060721054
    0.434989752   26.475927990  -41.025858378
    0.531654141   22.395228516  -42.956354525
    0.628318531   18.279138391  -41.771795746
    0.724982920   14.429433859  -37.475549208
    0.821647309   11.141822348  -30.176021756
    0.918311699    8.698552491  -20.024862493
    1.014976088    7.358765872   -7.427998733
    1.111640477    7.331487901    6.958518636
    1.208304867    8.750523520   22.447940235
    1.304969256   11.687903318   38.200913829
    1.401633645   16.128830587   53.335582325
    1.498298035   21.944992924   66.398477085
    1.594962424   28.840405946   75.350102409
    1.691626813   36.331925341   78.394867424
    1.788291203   43.799902789   74.868654006
    1.884955592   50.625139728   65.321410966
    1.981619981   56.285605265   51.007766378
    2.078284371   60.383029063   33.093134902
    2.174948760   62.617858570   12.644099243
    2.271613150   62.798488792   -9.098268930
    2.368277539   60.891305924  -30.201055519
    2.464941928   57.073850291  -48.172313449
    2.561606318   51.756792139  -60.982151233
    2.658270707   45.489313882  -67.812012876
    2.754935096   38.823915817  -69.443860367
    2.851599486   32.186122809  -67.489059784
    2.948263875   25.847664654  -63.392140142
    3.044928264   19.981207327  -57.807067430
