#! FIELDS phi metad.bias der_phi
#! SET min_phi -pi
#! SET max_phi pi
#! SET nbins_phi  114
#! SET periodic_phi true
   -3.141592654   92.478520583   44.744088308
   -3.086476993   94.845553070   40.630430065
   -3.031361332   96.973798812   36.104075049
   -2.976245672   98.843101311   31.310693958
   -2.921130011  100.438138745   26.388492154
   -2.866014351  101.764511539   21.528394695
   -2.810898690  102.828195143   16.856843552
   -2.755783029  103.644269138   12.540795231
   -2.700667369  104.239603609    8.715105391
   -2.645551708  104.628473371    5.301341607
   -2.590436048  104.846720937    2.509897652
   -2.535320387  104.922154692    0.146212954
   -2.480204727  104.874036193   -1.927361787
   -2.425089066  104.722092282   -3.584957416
   -2.369973405  104.492724554   -4.958882838
   -2.314857745  104.196397904   -5.954692155
   -2.259742084  103.861328584   -6.531891081
   -2.204626424  103.494641486   -6.805584823
   -2.149510763  103.123976131   -6.486778399
   -2.094395102  102.785389737   -5.677226757
   -2.039279442  102.510064229   -4.148802692
   -1.984163781  102.340623865   -2.073509283
   -1.929048121  102.291338381    0.423741612
   -1.873932460  102.389158616    3.223297950
   -1.818816799  102.638061331    5.884913945
   -1.763701139  103.029491225    8.236782597
   -1.708585478  103.536829991   10.009287855
   -1.653469818  104.118535070   10.939691766
   -1.598354157  104.719050263   10.814286888
   -1.543238497  105.275769203    9.462719403
   -1.488122836  105.727789286    6.940091667
   -1.433007175  106.012718182    3.380532084
   -1.377891515  106.073883339   -1.050901960
   -1.322775854  105.883634855   -5.811665917
   -1.267660194  105.422099120  -10.857925941
   -1.212544533  104.689248077  -15.670071008
   -1.157428872  103.690055318  -20.081977577
   -1.102313212  102.465452360  -24.037689206
   -1.047197551  101.037805044  -27.456035452
   -0.992081891   99.438464232  -30.419915098
   -0.936966230   97.692335127  -32.938657978
   -0.881850569   95.811781895  -35.121164749
   -0.826734909   93.812093167  -36.966847878
   -0.771619248   91.728972189  -38.379754255
   -0.716503588   89.585835313  -39.210968098
   -0.661387927   87.410227061  -39.352365941
   -0.606272266   85.248739594  -38.809351321
   -0.551156606   83.140138910  -37.476271366
   -0.496040945   81.127990234  -35.398622366
   -0.440925285   79.242072580  -32.767964890
   -0.385809624   77.517472298  -29.522314643
   -0.330693964   75.987240667  -25.819210051
   -0.275578303   74.665033549  -21.799941082
   -0.220462642   73.588798255  -17.398999100
   -0.165346982   72.759009859  -12.708961779
   -0.110231321   72.194341785   -7.655076939
   -0.055115661   71.911143602   -2.414233378
    0.000000000   71.927606333    3.014696820
    0.055115661   72.257676008    8.602049290
    0.110231321   72.881747383   14.014724638
    0.165346982   73.802049605   19.212697884
    0.220462642   74.996829388   24.236525170
    0.275578303   76.457591147   28.649499843
    0.330693964   78.147297793   32.495189870
    0.385809624   80.030081789   35.695923288
    0.440925285   82.066969213   37.971917071
    0.496040945   84.207392951   39.396935493
    0.551156606   86.401301563   39.874661601
    0.606272266   88.589374141   39.365882145
    0.661387927   90.721141592   37.748733897
    0.716503588   92.736910851   35.189920376
    0.771619248   94.582712901   31.605039909
    0.826734909   96.203320266   27.083059064
    0.881850569   97.551380956   21.771729143
    0.936966230   98.583013483   15.669340079
    0.992081891   99.266709248    8.977199798
    1.047197551   99.559518658    1.821930704
    1.102313212   99.451533885   -5.803949301
    1.157428872   98.911114690  -13.620338078
    1.212544533   97.931987913  -21.629843944
    1.267660194   96.519366715  -29.655963793
    1.322775854   94.655126267  -37.546671636
    1.377891515   92.372141279  -45.166536817
    1.433007175   89.675294724  -52.300043764
    1.488122836   86.609975169  -58.687754096
    1.543238497   83.217066340  -63.989302785
    1.598354157   79.572122731  -67.835183888
    1.653469818   75.758591293  -70.027480090
    1.708585478   71.875197600  -70.310644606
    1.763701139   68.037799433  -68.607547927
    1.818816799   64.337437470  -65.234610384
    1.873932460   60.875922300  -60.085809641
    1.929048121   57.738349806  -53.389830534
    1.984163781   55.002601665  -45.325371708
    2.039279442   52.751944381  -36.151580876
    2.094395102   51.028680572  -26.070076691
    2.149510763   49.887194107  -15.239048955
    2.204626424   49.356283535   -3.994558188
    2.259742084   49.456246719    7.425530147
    2.314857745   50.172139648   18.573292782
    2.369973405   51.485589900   28.960199832
    2.425089066   53.347024405   38.265937530
    2.480204727   55.678335399   46.106460629
    2.535320387   58.393857720   52.223921031
    2.590436048   61.410143816   56.630847178
    2.645551708   64.613446588   59.407689461
    2.700667369   67.938013292   60.727779527
    2.755783029   71.301197290   60.789622416
    2.810898690   74.642030187   60.105664767
    2.866014351   77.930134911   58.663705857
    2.921130011   81.115665968   56.756857786
    2.976245672   84.191001357   54.461916795
    3.031361332   87.126537071   51.687991445
    3.086476993   89.896076716   48.460241088
